sentence1,sentence2,similarity
"terminals 4 , 5 , and 6 are only connected to the positive battery terminal .",because the battery has its own chemical reacion between the positive and negative tterminals it contains,0.6928294
isaf : 4 coalition troops killed in attack involving afghan police,during the clash 7 seven police officers were killed and 4 seriously wounded .,0.69354904
sell something to or obtain something from by energetic and especially underhanded activity .,charge falsely or with malicious intent ; attack the good name and reputation of someone .,0.6943136
A toddler is not riding a plastic scooter toy,There is no boy walking across a bridge,0.69506377
"A girl in a uniform, which is blue, is quickly raising her arm",A girl in a uniform is playing the flute with a band,0.69582933
There is no boy walking across a bridge,There is no man playing the guitar,0.69657034
the little dog barked at the electronic toy .,A dog is having fun with a toy,0.69732165
a rabbit is playing with a toy rabbit .,Two cubs are playing,0.6981015
saudis defend maid 's beheading,egypt 's brotherhood stands ground after killings,0.69886273
a boy in red jumping into a sandbox .,Kids in red shirts are playing in the leaves,0.6996118
behave in a certain way ; have a specific effect or outcome,attract ; cause to be enamored by ( one 's ) nature .,0.7003546
the dog is running on grass .,the black and brown dog is playing in the yard .,0.7011759
formally reject or disavow a formerly held belief ; retract a statement .,"( abstract ) characterize , commemorate , make special ( or respectful )",0.70190996
suicide bomber kills 13 at restaurant in central somalia,two killed in bahrain car explosion,0.7026635
rightful portion or stake of something,effectively wield or manipulate a concrete entity,0.7034243
A girl is raising a blue uniform with her arm,A girl in a uniform is playing the flute with a band,0.7042398
There is no boy walking across a bridge,There is no cat hungrily drinking milk,0.70494616
pass or put a vessel through a lock in a waterway,make a tour of a certain place .,0.70569223
"( attempt to ) convince to enroll , join or participate",indicate a decision in regard to .,0.706485
isaf : 4 coalition troops killed in attack involving afghan police,us drone strike kills six in pakistan officials,0.70726424
a man mixes vegetables in a pot .,a woman is mixing ingrediants .,0.70799875
six us troops killed in afghan bomb attack,at least 6 dead in paris train crash,0.70875525
attract ; cause to be enamored by ( one 's ) nature .,"a social entreaty , as courtship or pleading",0.7095498
There is no man making a phone call,The woman is not handling a frog,0.71025544
13 killed in afgan terror attack,us drone kills six militants in pakistan : officials,0.7110729
There is no girl with a black bag on a crowded train,There are no kids jumping on a trampoline,0.71178836
make an image or sound clearer ; put into focus,effectively wield or manipulate a concrete entity,0.71253294
17 : 02 23 killed in iraq car bombings,Syrian PM Survives Bomb Attack,0.7133663
Syria fighting rages as Russia urges Western re-think,? propaganda ? by gays faces russian curbs amid unrest,0.71410286
france urges eu to be united on syria,destruction of syria 's chemical weapons begins,0.7148086
fill or meet a want or need,give up what is not strictly needed .,0.71555096
There is no man making a phone call,There is no girl with a black bag on a crowded train,0.71639
The biker is doing dangerous stunts.,A person on a yellow dirt bike is taking a jump,0.7171172
behave in a certain way ; have a specific effect or outcome,move into and stay in a particular position,0.71787846
"russia , china veto un resolution on syria",russian warplanes strike inside syria,0.7187251
"take temporary possession of as a security , by legal authority .",the act of controlling by restraining someone or something .,0.71945316
there is a closed path to the battery,there is no gap between the positive battery terminal and terminal 6,0.7201936
turn on or around an axis or a center .,cause to be balanced or suspended .,0.7209223
thousands rally to support embattled tunisia government,egypt 's brotherhood stands ground after killings,0.7217774
the perception of spain has changed dramatically with this government,spain currently holds the rotating presidency of the osce .,0.7224634
The brown dog and the black dog are in the grass,Two dogs are leaping through snowy grass and rocks,0.7232201
"A man is rock climbing, stopping and calculating the route","A rock is being climbed by a person with a rope, which is pink",0.7239427
pakistan holds direct talks with taliban,us drone kills six militants in pakistan : officials,0.72476625
separate into constituents by soaking .,immerse briefly into liquid or container,0.725454
give a detailed account of,give interlinear explanations or citations for text,0.72625333
a pair of dogs playing with a purple ball .,a brown and black dog jumps for a red ball .,0.72703946
formally reject or disavow a formerly held belief ; retract a statement .,return to a prior state,0.7277409
the act of drawing or hauling something .,fishing-exhaust by allowing to pull on the line,0.7285465
A brown dog and a black dog are frolicking in the sand,a brown and black dog jumps for a red ball .,0.72926223
A little girl in a white blouse and blue pants frolics on the grass.,"A girl, who is little, with blond hair is smiling and sitting on a swing",0.7301058
start to burn or burst into flames .,"start suddenly , as from fright .",0.7308255
china is a member of the ballistic missile club .,the chinese government has strengthened china 's anti-proliferation capacity in recent years .,0.7315073
because a and c are still in a closed circuit,the other terminals are connected to the positive terminal .,0.7323901
a sudden outburst .,censure severely or angrily .,0.7330922
because a and c are still in a closed circuit,the battery is contained in a closed path without any devices,0.7338529
17 : 02 23 killed in iraq car bombings,suicide bomber kills 13 at restaurant in central somalia,0.73472863
immerse briefly into liquid or container,pass or put a vessel through a lock in a waterway,0.73537827
Syria fighting rages as Russia urges Western re-think,"Syria regime claims evacuation of 5,000 near Damascus",0.7361909
13 killed in afgan terror attack,gunmen ' kill 10 tourists ' in kashmir,0.7368485
two dogs approach each other in the grass .,a dog runs through the grass .,0.7378743
because of the chemical in the battery,terminal 5 is connected to postive terminal of the battery,0.73840886
iran 's parliament questions a dismissive ahmadinejad,ukraine 's parliament votes to dismiss president,0.73916644
return to an original state .,formally reject or disavow a formerly held belief ; retract a statement .,0.7399762
effectively wield or manipulate a concrete entity,snatching or capturing a freely moving object,0.74058115
two tan dogs play in the grass,Two dogs are leaping through snowy grass and rocks,0.7414818
The man is not taking a picture of himself and another guy,A man is not playing a guitar,0.7420215
bahrain race goes ahead amid unrest,two killed in bahrain car explosion,0.7430477
two tan dogs play in the grass,Two dogs are playing on a beach made of rocks,0.7437135
a man cuts an onion .,A man is slicing a potato into pieces,0.7444273
Subsequent reports showed that miR-126 targeted the oncogene IRS-1 (insulin receptor substrate-1) in breast cancer cells and miR-126 was downregulated in cervical cancer.,"The expression of miR-146a has been found to be up-regulated in papillary thyroid carcinoma, anaplastic thyroid cancer and cervical cancer.",0.7452216
someone is slicing an onion .,An onion is not being sliced,0.74605346
police official s.k. tonapi told reuters at least 40 people had been killed and more than 100 wounded .,during the clash 7 seven police officers were killed and 4 seriously wounded .,0.7467314
'iran will attack tel aviv if israel strikes',israel vows to deny hezbollah after air strike,0.7475614
A white and tan dog is running through the tall and green grass,A dog is running after a ball in the grass,0.7484121
There are two options for you - ,You have to decide what you want to get out of this.,0.74899447
switch y does not effect bulb a,if the other bulb is no longer contained in a closed path with the battery,0.7498101
pakistan bomb victims to be buried after protest ends,bombing outside restaurant in pakistan wounds 15,0.750522
save or relieve from an experience or action .,give up what is not strictly needed .,0.7511436
suicide bomber kills 13 at restaurant in central somalia,female suicide bomber kills 16 at russian station,0.7521345
the terminal is not connected to the positive battery terminal,because of the chemical in the battery,0.75286376
An onion is not being sliced,The woman isn't pouring oil into a skillet,0.7534399
The brown dog and the black dog are in the grass,a small light tan dog is running past a large brown dog standing in the grass .,0.7544025
the terminal is not connected to the positive battery terminal,because the battery has its own chemical reacion between the positive and negative tterminals it contains,0.755074
the act of drawing or hauling something .,a natural physical force of drawing towards something,0.75578284
destruction of syria 's chemical weapons begins,russian warplanes strike inside syria,0.75667644
turkey raises alarm over syrian refugees,Syria fighting rages as Russia urges Western re-think,0.7575318
a woman is mixing ingrediants .,a woman beats two eggs in a bowl .,0.75820756
positive battery is seperated by a gap from terminal 2,"terminals 4 , 5 , and 6 are only connected to the positive battery terminal .",0.7590532
are you so desperate to appear clever that you have to make this sh * t up ?,the answer to both of your questions is yes .,0.75962776
at least 66 killed in bomb blasts in iraq,13 killed in afgan terror attack,0.76053894
gunmen kill eight in second kenya attack,gunmen ' kill 10 tourists ' in kashmir,0.7612529
"Syrian forces shell towns, clash with rebels",russian warplanes strike inside syria,0.76200855
A woman is playing a guitar which is electric,Someone is strumming the guitar,0.7626469
A few men in a competition are running indoors,Some runners are competing in a race,0.76270354
There is no boy walking across a bridge,There are no kids jumping on a trampoline,0.76351875
A few men in a competition are running outside,the people are running a marathon,0.7637682
isaf : 4 coalition troops killed in attack involving afghan police,13 killed in afgan terror attack,0.76381505
"romney , paul vie for maine caucus win",cpac 2012 : mitt romney struggles to connect with conservative base,0.7639616
The man is not doing floor exercises,A man is not playing a guitar,0.7640501
Taliban attacks US base in Afghanistan,4 nato troops killed in afghanistan,0.7641997
sell something to or obtain something from by energetic and especially underhanded activity .,induce into action by using one 's charm ; provoke to do something .,0.76449436
passengers dead in italy bus plunge,another migrant ship capsizes off italy,0.7646038
at least 13 killed in triple car bombings in iraq 's diyala,iraq violence kills seven,0.7651786
a man is cutting a vegetable .,A man is slicing a red tomato,0.76553226
terminal 5 is connected to postive terminal of the battery,the battery is in a closed path .,0.76569355
A person is slicing an onion.,a man is cutting a vegetable .,0.76598066
terminal 4 is connected to the positive batterty terminal,there was no gap between terminal 6 and the positive terminal .,0.76610035
Drinking milk helps a cat's hunger,There is no cat hungrily drinking milk,0.76621145
positive battery is seperated by a gap from terminal 2,the battery is in a closed path .,0.7662939
at least 13 killed in triple car bombings in iraq 's diyala,118 people killed in twin blasts in nigeria,0.766331
There is no man eating a banana,There is no cat hungrily drinking milk,0.76638573
take up or begin anew .,return to a prior state,0.76677865
the dog is running on grass .,The black dog is sprinting through the grass,0.7669109
part ; cease or break association with .,formally reject or disavow a formerly held belief ; retract a statement .,0.76701957
13 killed in afgan terror attack,4 nato troops killed in afghanistan,0.7677664
"like 99.99 % of your idiotic questions , it doesn 't deserve an answer for its fatally flawed premise .","I would say it is impossible to know, so don't risk it.",0.7678077
six us troops killed in afghan bomb attack,Afghan police kill 5 Taliban fighters,0.7678826
attract ; cause to be enamored by ( one 's ) nature .,a natural physical force of drawing towards something,0.7683436
A woman is wearing paint and costume pieces and is riding a bike on a busy street,"The woman wearing silver pants, pink bellbottoms and a pink scarf is riding a bike",0.76867074
Two dogs are running and trying to catch a ball,a pair of dogs playing with a purple ball .,0.7694324
There is no man eating a banana,There is no man making a phone call,0.7694763
A woman is playing the flute.,A girl in a uniform is playing the flute with a band,0.76952374
becuase breaking one bulb then affects the ability of the others to light up .,the swithch affects the bulb if it is on the same path,0.7696559
The woman is playing the flute,A girl in a uniform is playing the flute with a band,0.76972806
at least 66 killed in bomb blasts in iraq,two killed in bahrain car explosion,0.76973206
egypt 's brotherhood stands ground after killings,egyptians vote on islamist-backed constitution,0.76992106
two people sitting at a table at a restaurant .,two people sit facing each other at a table as one points at the other .,0.7700479
"like 99.99 % of your idiotic questions , it doesn 't deserve an answer for its fatally flawed premise .",unfortunately the answer to your question is we simply do not know .,0.77058697
the little dog barked at the electronic toy .,An animal is barking at a ball,0.7706402
A container is being shaken over a sink in the kitchen by a man,A man is cleaning the sink,0.7708352
There is no cat hungrily drinking milk,There is no rhino grazing on the grass,0.7713598
pakistan court demands ' blasphemy ' rampage answers,pakistan bomb victims to be buried after protest ends,0.7714313
at least 38 morsi supporters die in clashes,egypt 's brotherhood stands ground after killings,0.77154016
travel ( as if ) through water .,immerse briefly into liquid or container,0.77199054
the ladies are performing a dance .,A woman is staging a dance,0.7720862
a small light tan dog is running past a large brown dog standing in the grass .,two tan dogs play in the grass,0.772281
the act of constructing something .,the act of adding one thing to another .,0.77234435
becuase breaking one bulb then affects the ability of the others to light up .,because each bulb has its own pathway,0.77259326
A container is being shaken over a sink in the kitchen by a man,a man pours cleaner in his sink .,0.77285206
two black dogs are playing in a grass .,two dogs approach each other in the grass .,0.7729368
i am done with this thread .,"so , i guess that 's it .",0.7731386
13 killed in afgan terror attack,118 people killed in twin blasts in nigeria,0.7731837
former british pm margaret thatcher dies,former spokesman for u.s. president ronald reagan dies,0.77327824
the cyber attacks follow russian military strikes launched against georgia late last week .,estonian officials stated that the attacks originated in russia .,0.77333826
if the other bulb is no longer contained in a closed path with the battery,because the battery has its own chemical reacion between the positive and negative tterminals it contains,0.77371985
Syria fighting rages as Russia urges Western re-think,france urges eu to be united on syria,0.77443784
passengers dead in italy bus plunge,fourteen killed in brazil bus accident,0.77507997
the black and brown dog is playing in the yard .,a brown and black dog jumps for a red ball .,0.77510166
bulb a was still in a closed path,the battery is in a closed path .,0.7751545
two black dogs are playing in a grass .,Two dogs on a lawn are playing with a plastic toy,0.775414
take up or begin anew .,put in motion or move to act ; make active or more active .,0.7754746
the terminal is not connected to the positive battery terminal,terminal 4 is connected to the positive batterty terminal,0.7757181
if the other bulb is no longer contained in a closed path with the battery,because of the chemical in the battery,0.7757755
Two dogs are running and trying to catch a ball,A dog is furiously chasing a ball through dirt,0.7763228
the event of gradually vanishing from view,the act of becoming more distant .,0.7763781
A soccer player is being tackled by his opponent,The person who is playing soccer is kicking the ball between somebody's legs,0.7763891
two black dogs are playing in a grass .,The black dog is sprinting through the grass,0.7767623
two people sitting at a table at a restaurant .,a group of people sit at a table in an italian restaurant .,0.77695304
There is no child holding a camera in front of his face,There are no kids jumping on a trampoline,0.7770534
bulb a was still in a closed path,there is a closed path to the battery,0.77722937
switch y does not effect bulb a,the swithch affects the bulb if it is on the same path,0.7772727
pakistan court demands ' blasphemy ' rampage answers,pakistan 's musharraf charged in bhutto death,0.7773091
dalmation running along the beach .,A dog walks along a beach with breaking waves.,0.77790123
a boy in red jumping into a sandbox .,a young boy in red swim trunks is jumping into a pool .,0.7780067
south africa train crash kills 26,at least 6 dead in paris train crash,0.778184
'humanitarian emergency ' in syria,destruction of syria 's chemical weapons begins,0.77828586
"but just as the european union itself , and this will happen .","but , like the union itself , it will be built and it will be done .",0.77830017
There is no man playing soccer,There is no man playing the guitar,0.77906364
if the other bulb is no longer contained in a closed path with the battery,the battery is contained in a closed path without any devices,0.77911675
save or relieve from an experience or action .,relieve someone from work by taking a turn ; take turns working .,0.7793156
A blond girl waves while she is riding,"A girl, who is little, with blond hair is smiling and sitting on a swing",0.7794269
there was no gap between terminal 6 and the positive terminal .,terminal 5 is connected to postive terminal of the battery,0.7794443
egypt violence : student killed in clashes at cairo ’ s islamic university,egypt 's brotherhood stands ground after killings,0.77946407
the terminal is not connected to the positive battery terminal,that the terminals are not connected to each other .,0.77956176
suicide bomber kills 13 at restaurant in central somalia,bombing outside restaurant in pakistan wounds 15,0.7797057
because the battery has its own chemical reacion between the positive and negative tterminals it contains,the battery is contained in a closed path without any devices,0.77982426
Former Pakistan military ruler Pervez Musharraf granted bail,pakistan 's musharraf charged in bhutto death,0.78030163
a man is cutting a vegetable .,someone is slicing an onion .,0.7805614
There is no person singing and playing the guitar,There is no man in a purple suit standing by a purple case and playing a guitar,0.78086746
at least 13 killed in triple car bombings in iraq 's diyala,13 killed in afgan terror attack,0.78108436
Two dogs are running and trying to catch a ball,A dog is running after a ball in the grass,0.78115636
at least 38 morsi supporters die in clashes,egyptian protesters issue morsi resignation ultimatum,0.7815514
car bombs kill at least 49 in iraq,iraq violence kills seven,0.7822199
if the other bulb is no longer contained in a closed path with the battery,the battery is in a closed path .,0.78230894
terminal 6 and the positive terminal are not separated by the gap,the battery is in a closed path .,0.7823226
the terminal is not connected to the positive battery terminal,if the other bulb is no longer contained in a closed path with the battery,0.78248006
the battery is contained in a closed path without any devices,there is no gap between the positive battery terminal and terminal 6,0.78273046
schengen visa for uk citizen ?,greek type d visa : can i travel to other schengen countries ?,0.7827739
The lady is stirring meat in a bowl,a woman is mixing ingrediants .,0.78294134
the swithch affects the bulb if it is on the same path,because each bulb has its own pathway,0.7832524
car bombs kill at least 49 in iraq,118 people killed in twin blasts in nigeria,0.78327155
the swithch affects the bulb if it is on the same path,if the other bulb is no longer contained in a closed path with the battery,0.7835544
red cross workers released in ukraine,tourists kidnapped in egypt are free,0.7836043
a sudden outburst .,"start suddenly , as from fright .",0.7837889
There is no person singing and playing the guitar,A man is not playing a guitar,0.7839057
egyptian protesters issue morsi resignation ultimatum,egyptians to vote for new president,0.78451294
"a social entreaty , as courtship or pleading",request urgently and forcefully .,0.7845394
A white and tan dog is running through the tall and green grass,a small light tan dog is running past a large brown dog standing in the grass .,0.7851056
a boy in red jumping into a sandbox .,A young boy wearing a red swimsuit is jumping into a blue kiddies pool,0.78514266
a woman is slicing up some green leaves .,a woman is chopping broccoli with a knife .,0.7853689
a change which is a decrease,reduce the price of something,0.7853759
a man is cutting a vegetable .,A man is slicing a potato into pieces,0.7854322
terminal 6 and the positive terminal are not separated by the gap,terminal 4 is connected to the positive batterty terminal,0.7856017
17 : 02 23 killed in iraq car bombings,iraq violence kills seven,0.78573143
pakistan court demands ' blasphemy ' rampage answers,pakistan blocks twitter over anti-islamic material,0.7867999
the terminal is not connected to the positive battery terminal,there was no gap between terminal 6 and the positive terminal .,0.78693765
The man is playing a piano,A person is playing the keyboard,0.78759676
"Syrian forces shell towns, clash with rebels",Syria army takes northern rebel stronghold,0.787676
the treaty was amended in 1999 after the collapse of the soviet union .,russia has ratified the amended version but the united states and other nato members have refused to do so until the russian government withdraws troops from the former soviet republics of moldova and georgia .,0.789116
the terminal is not connected to the positive battery terminal,the battery is in a closed path .,0.7894159
A man on a motorcycle is doing a trick,The biker is doing dangerous stunts.,0.789675
17 : 02 23 killed in iraq car bombings,two killed in bahrain car explosion,0.79021394
take up or begin anew .,return to an original state .,0.7902416
terminal 4 is connected to the positive batterty terminal,there is no gap between the positive battery terminal and terminal 6,0.7904662
travel ( as if ) through water .,pass or put a vessel through a lock in a waterway,0.7906578
Syria fighting rages as Russia urges Western re-think,'humanitarian emergency ' in syria,0.7911553
egyptian protesters issue morsi resignation ultimatum,egypt 's brotherhood stands ground after killings,0.79115784
17 : 02 23 killed in iraq car bombings,118 people killed in twin blasts in nigeria,0.7916756
car bombs kill at least 49 in iraq,two killed in bahrain car explosion,0.7924658
the other terminals are connected to the positive terminal .,the battery is in a closed path .,0.79286176
russia has ratified the amended version but the united states and other nato members have refused to do so until the russian government withdraws troops from the former soviet republics of moldova and georgia .,warned that russia would withdraw from the treaty if western nations refuse to ratify its amended version .,0.7929885
There is no dog in a colored coat running across the yard,There is no rhino grazing on the grass,0.793178
The lady is stirring meat in a bowl,A woman is seasoning a piece of meat,0.79345524
A dog is running after a ball in the grass,a dog runs through the grass .,0.79358584
egyptian protesters issue morsi resignation ultimatum,egyptians vote on islamist-backed constitution,0.79405296
A ball is being chased by a yellow dog,Two dogs are running and trying to catch a ball,0.7941605
the terminal is not connected to the positive battery terminal,the battery is contained in a closed path without any devices,0.7946812
positive battery is seperated by a gap from terminal 2,terminal 4 is connected to the positive batterty terminal,0.7950546
The man is funnily playing the piano with his nose,The man is playing a piano,0.79536766
An animal is barking at a ball,A dog is furiously chasing a ball through dirt,0.79581743
A white and tan dog is running through the tall and green grass,a dog runs through the grass .,0.79681444
positive battery is seperated by a gap from terminal 2,terminal 6 and the positive terminal are not separated by the gap,0.7968325
positive battery is seperated by a gap from terminal 2,the other terminals are connected to the positive terminal .,0.7978155
"like 99.99 % of your idiotic questions , it doesn 't deserve an answer for its fatally flawed premise .",the answer to both of your questions is yes .,0.7984756
The man is playing a piano,A man is playing a musical keyboard.,0.79869366
A ball is being chased by a yellow dog,An animal is barking at a ball,0.79903245
Syria fighting rages as Russia urges Western re-think,"Syrian forces shell towns, clash with rebels",0.7998897
The brown dog and the black dog are in the grass,two dogs approach each other in the grass .,0.7999778
The man is intensely playing the guitar,Someone is strumming the guitar,0.8000099
the battery is in a closed path .,there is no gap between the positive battery terminal and terminal 6,0.80017704
A brown dog and a black dog are frolicking in the sand,the black and brown dog is playing in the yard .,0.8001799
A person is playing the keyboard,A woman is dancing and a man is playing the keyboard,0.8002195
Someone is strumming the guitar,A guitar is being played by a kid,0.80137324
Syria fighting rages as Russia urges Western re-think,"russia , china veto un resolution on syria",0.8020348
positive battery is seperated by a gap from terminal 2,there is no gap between the positive battery terminal and terminal 6,0.8020358
terminal 6 and the positive terminal are not separated by the gap,terminal 5 is connected to postive terminal of the battery,0.8023543
isaf : 4 coalition troops killed in attack involving afghan police,Afghan police kill 5 Taliban fighters,0.8027949
many dead as asylum boat sinks off australia,another migrant ship capsizes off italy,0.8028578
two tan dogs play in the grass,two dogs approach each other in the grass .,0.8028847
a man is cutting a vegetable .,a man mixes vegetables in a pot .,0.8029525
The brown dog and the black dog are in the grass,a brown dog squating on grass .,0.8030936
induce into action by using one 's charm ; provoke to do something .,attract ; cause to be enamored by ( one 's ) nature .,0.803299
There is no man playing the guitar,A man is not playing a guitar,0.8039926
there was no gap between terminal 6 and the positive terminal .,the other terminals are connected to the positive terminal .,0.80449426
There is no man in a purple suit standing by a purple case and playing a guitar,There is no man playing the guitar,0.804637
because of the chemical in the battery,the battery is in a closed path .,0.80501044
the other terminals are connected to the positive terminal .,there is no gap between the positive battery terminal and terminal 6,0.805321
the terminal is not connected to the positive battery terminal,"terminals 4 , 5 , and 6 are only connected to the positive battery terminal .",0.8054882
the dog is running on grass .,A white and tan dog is running through the tall and green grass,0.8070192
turkey raises alarm over syrian refugees,'humanitarian emergency ' in syria,0.807201
positive battery is seperated by a gap from terminal 2,terminal 5 is connected to postive terminal of the battery,0.80775636
Syria fighting rages as Russia urges Western re-think,russian warplanes strike inside syria,0.8080195
a young asian girl is applying eyeliner .,The girl is using a pencil for the eyes on her eyelid,0.8080845
"terminals 4 , 5 , and 6 are only connected to the positive battery terminal .",terminal 6 and the positive terminal are not separated by the gap,0.8083139
at least 66 killed in bomb blasts in iraq,iraq violence kills seven,0.8083536
unfortunately the answer to your question is we simply do not know .,"I would say it is impossible to know, so don't risk it.",0.809474
A few men in a competition are running outside,A few men in a competition are running indoors,0.8095927
A white and tan dog is running through the tall and green grass,two tan dogs play in the grass,0.81003356
because a and c are still in a closed circuit,the battery is in a closed path .,0.8105674
Taliban attacks US base in Afghanistan,13 killed in afgan terror attack,0.81071615
"9 killed , 31 wounded in car bombs in iraq 's kirkuk",at least 66 killed in bomb blasts in iraq,0.8118671
the terminal is not connected to the positive battery terminal,terminal 6 and the positive terminal are not separated by the gap,0.8122826
induce into action by using one 's charm ; provoke to do something .,put in motion or move to act ; make active or more active .,0.8127582
isaf : 4 coalition troops killed in attack involving afghan police,six us troops killed in afghan bomb attack,0.81420416
the terminal is not connected to the positive battery terminal,terminal 5 is connected to postive terminal of the battery,0.8143389
terminal 5 is connected to postive terminal of the battery,there is no gap between the positive battery terminal and terminal 6,0.81479955
the terminal is not connected to the positive battery terminal,the other terminals are connected to the positive terminal .,0.8149811
because the battery has its own chemical reacion between the positive and negative tterminals it contains,the battery is in a closed path .,0.81499183
Someone is strumming the guitar,One man is passionately playing the guitar,0.8150804
terminal 6 and the positive terminal are not separated by the gap,the other terminals are connected to the positive terminal .,0.8169897
An egg is being cracked into a bowl by a woman,a woman is stirring two eggs in a glass bowl .,0.8177627
Some runners are competing in a race,the people are running a marathon,0.8183315
the terminal is not connected to the positive battery terminal,there is no gap between the positive battery terminal and terminal 6,0.8190728
Two dogs on a lawn are playing with a plastic toy,two tan dogs play in the grass,0.81944036
six us troops killed in afghan bomb attack,13 killed in afgan terror attack,0.8198609
a man is cutting a vegetable .,A man is cutting an onion,0.819891
The man is intensely playing the guitar,One man is playing the guitar,0.8199862
A dog is running after a ball in the grass,A dog is furiously chasing a ball through dirt,0.8200963
ships train for syrian chemical weapons transport,destruction of syria 's chemical weapons begins,0.82064974
the dog is running on grass .,A dog is running after a ball in the grass,0.82082325
six us troops killed in afghan bomb attack,at least 66 killed in bomb blasts in iraq,0.8209206
Taliban attacks US base in Afghanistan,six us troops killed in afghan bomb attack,0.822807
more than 70 dead in clashes at morsi rallies in egypt,egypt violence : student killed in clashes at cairo ’ s islamic university,0.8229434
"9 killed , 31 wounded in car bombs in iraq 's kirkuk",at least 13 killed in triple car bombings in iraq 's diyala,0.8231319
"terminals 4 , 5 , and 6 are only connected to the positive battery terminal .",terminal 4 is connected to the positive batterty terminal,0.82327396
at least 66 killed in bomb blasts in iraq,118 people killed in twin blasts in nigeria,0.82405895
The brown dog and the black dog are in the grass,two tan dogs play in the grass,0.82430506
17 : 02 23 killed in iraq car bombings,"9 killed , 31 wounded in car bombs in iraq 's kirkuk",0.82438004
"terminals 4 , 5 , and 6 are only connected to the positive battery terminal .",there was no gap between terminal 6 and the positive terminal .,0.82453656
six us troops killed in afghan bomb attack,us drone strike kills six in pakistan officials,0.82493025
more than 70 dead in clashes at morsi rallies in egypt,egypt 's brotherhood stands ground after killings,0.82580143
There are two options for you - ,i have two suggestions for you :,0.8260411
A ball is being chased by a yellow dog,A dog is furiously chasing a ball through dirt,0.8261892
terminal 4 is connected to the positive batterty terminal,the other terminals are connected to the positive terminal .,0.82622296
six us troops killed in afghan bomb attack,us drone kills six militants in pakistan : officials,0.8263937
A man is playing guitar.,Someone is strumming the guitar,0.82719225
more than 70 dead in clashes at morsi rallies in egypt,egyptian protesters issue morsi resignation ultimatum,0.82833064
Two dogs are playing on a beach made of rocks,A brown dog and a black dog are frolicking in the sand,0.8284203
A ball is being chased by a yellow dog,A dog is running after a ball in the grass,0.8296441
A woman is playing the flute.,The man is playing a flute,0.829701
two black dogs are playing in a grass .,the black and brown dog is playing in the yard .,0.8302
"like 99.99 % of your idiotic questions , it doesn 't deserve an answer for its fatally flawed premise .",are you so desperate to appear clever that you have to make this sh * t up ?,0.83154607
The brown dog and the black dog are in the grass,A brown dog and a black dog are frolicking in the sand,0.83188593
there is a closed path to the battery,the battery is contained in a closed path without any devices,0.8337927
a woman is peeling some fish .,a woman is peeling a prawn .,0.8340438
"terminals 4 , 5 , and 6 are only connected to the positive battery terminal .",there is no gap between the positive battery terminal and terminal 6,0.8350904
six us troops killed in afghan bomb attack,4 nato troops killed in afghanistan,0.83538884
One man is playing the guitar,Someone is strumming the guitar,0.8356067
the terminal is not connected to the positive battery terminal,positive battery is seperated by a gap from terminal 2,0.835898
where can i find a good online thesaurus ?,where can i find a good vocabulary list ?,0.83638865
the other terminals are connected to the positive terminal .,terminal 5 is connected to postive terminal of the battery,0.8364455
Two dogs are cheerfully playing on the beach,A brown dog and a black dog are frolicking in the sand,0.83797675
two black dogs are playing in a grass .,two tan dogs play in the grass,0.838018
what happened to personal responsibility and accountability ?,now of course its everyones fault but their own .,0.8388842
car bombs kill at least 49 in iraq,at least 13 killed in triple car bombings in iraq 's diyala,0.84020805
The brown dog and the black dog are in the grass,the black and brown dog is playing in the yard .,0.84049857
a man is cutting a vegetable .,a man cuts an onion .,0.8423491
"terminals 4 , 5 , and 6 are only connected to the positive battery terminal .",terminal 5 is connected to postive terminal of the battery,0.84255654
An egg is being cracked into a bowl by a woman,a woman beats two eggs in a bowl .,0.84360665
17 : 02 23 killed in iraq car bombings,at least 13 killed in triple car bombings in iraq 's diyala,0.845297
at least 66 killed in bomb blasts in iraq,at least 13 killed in triple car bombings in iraq 's diyala,0.84594136
because the battery has its own chemical reacion between the positive and negative tterminals it contains,because of the chemical in the battery,0.84736073
car bombs kill at least 49 in iraq,"9 killed , 31 wounded in car bombs in iraq 's kirkuk",0.8474255
The woman is playing the flute,The man is playing a flute,0.8475059
The woman isn't pouring oil into a skillet,The woman is not handling a frog,0.85041684
A few men in a competition are running outside,Some runners are competing in a race,0.85440993
thai protesters launch bangkok ' shutdown',"shots , explosions heard as thais continue protest in bangkok",0.85534215
tony abbott sworn in as australia pm,rudd sworn in as australia 's new prime minister,0.85746497
isaf : 4 coalition troops killed in attack involving afghan police,4 nato troops killed in afghanistan,0.8586078
A man is playing guitar.,One man is passionately playing the guitar,0.8586242
""" satyrs don 't exist "" - fine .",""" leprechauns don 't exist "" - fine .",0.8596114
"aaron swartz , internet activist , dies at 26","nyt on aaron swartz : a data crusader , a defendant and now , a cause",0.8599071
A man is playing guitar.,The man is intensely playing the guitar,0.8599174
17 : 02 23 killed in iraq car bombings,at least 66 killed in bomb blasts in iraq,0.86022097
The brown dog and the black dog are in the grass,two black dogs are playing in a grass .,0.860621
egyptians to vote for new president,egyptians vote on islamist-backed constitution,0.8615889
A man is performing a trick on a surfboard in the water,A man spins on a surf board.,0.8617899
The man is typing on a machine used for stenography,a man is tying on a stenographers machine .,0.8641417
car bombs kill at least 49 in iraq,17 : 02 23 killed in iraq car bombings,0.87063664
