sentence1,sentence2,similarity
A cyclist is fearlessly performing a trick in the air,A woman is exercising,0.63157344
"tin foil hat for the sarg , what size do u wear ?",pro-pak taliban warlord killed in us drone strike,0.6322917
hurricane-flooded cars ruined by sandy lure unwitting buyers,hamas mixed sex schools ban takes effect,0.6330173
i found some link that might be of help to you :,the japanese population is nearly million .,0.63373744
"amazing , you can play violent shooting games & nobody says anything but the nra draws heat over new target-shooting game",i 'll have another wins preakness,0.63445723
hurricane-flooded cars ruined by sandy lure unwitting buyers,it was the highest jets score in one game .,0.63517845
7 states sue over obama administration 's birth control rule,theme ? ppl trying to sell stuff that 's not theirs ... cc : # joydivision # music,0.6359021
staff writers brandon formby and colleen mccain nelson contributed to this report .,"the woman was hospitalized june 15 , kansas health officials said .",0.63662493
a relation of affinity or harmony between people ; whatever affects one correspondingly affects the other .,make the surface of level or smooth .,0.6373429
south africa police say they killed 30 + miners,thousands cross austria-hungary border,0.6380631
ny times - a sprint that is littered with pitfalls,"obama coming ' to listen ' to israel , palestinians",0.63878727
"The key is you have to find something that works for you, and your goals.",that 's what i believe .,0.6395069
serve as the inciting cause of .,you can 't arrest someone for something they haven 't done ...,0.64022654
mandela to spend christmas in hospital,fire destroys tibetan town in china,0.6409473
attract ; cause to be enamored by ( one 's ) nature .,furnish with spars .,0.6416688
One small child is drinking water from the cup,A child is playfully swimming underwater in a pool,0.6423967
magnitude-6.0 quake jolts santa cruz islands : cenc,nelson mandela hospital release reports ' incorrect',0.64311403
saudis defend # srilankan maid 's # execution,two year doping ban for contador,0.6438329
there is a gap in the circuit .,"a public enclosure for animals , as dogs",0.64454967
nine fifty five in the morning .,u.n. observer patrol arrives at syria massacre site,0.6452756
"life under islamist militants - broken limbs , torn lives in northern mali",discipline in personal or social activities .,0.6459987
cameron to hold talks with sturgeon on uk future,not a good beginning : hollande 's plane hit by lightning en route to berlin,0.6467159
"AJC - Logo - Main logo_ddn_tag_Site JN with Tagline logo-sns_tag_Site

Our apologies, unfortunately our website is currently unavailable in most European countries due to GDPR rules.",magnitude-6.0 quake jolts santa cruz islands : cenc,0.6474371
coca-cola weighs in on obesity fight,spanish jobless rate soars past 25 per cent,0.64815897
"A firm owned by Mumbai Police Commissioner Sanjay Barve's son and wife was awarded a contract of digitisation of the city police's official records by the previous BJP government in Maharashtra, sources said on Wednesday.

However, when Barve was asked about it, he said the firm offered its services free of cost and there was no question of any financial gains to it.

The project of police records' digitisation was awarded to CrispQ Information Technologies Pvt Ltd for five years by the previous Devendra Fadnavis-led government before the state Assembly polls were held in October last year, the sources said.

The company is owned by Barve's son Sumukh Barve and wife Sharmila Barve.

The firm sent a proposal on September 30, 2019 to the state government, offering its service ""pro bono"" (work undertaken voluntarily and without payment) to provide paperless office system to the Mumbai Police through a software called 'Notesheet Plus', an official said.

A copy of the proposal was marked to the Chief Minister's Office (CMO), he said.

Records, complaints and service documents of the Mumbai Police personnel were to be digitised with the help of the specified software, the official said.

The proposal was approved by the government as the company was going to do the work for free, and the Mumbai Police Commissioner's office was also directed to finalise the number of units and files for the digitisation work, the official said.

However, the project did not start due to some technical issues, he added.

When contacted, Barve said, ""The company had offered its service 'pro bono' and it was for the benefit of the Mumbai Police.""



The software, which was offered to be used by the company, is free and there is no question of any financial gains to the firm, he said.

Barve is retiring from service on February 29.

(This story has not been edited by Business Standard staff and is auto-generated from a syndicated feed.)","what the papers say , june 25 , 2013",0.6488793
"microsoft 's surface tablet promising , but questions remain","america , the saudi arabia of tomorrow - good or bad ?",0.6495993
ny times - a sprint that is littered with pitfalls,india starts voting in world 's largest election,0.65032434
nigeria votes in tight presidential election,the new york times : chinese firm buys u.s. solar start-up,0.6510424
to hear and understand ;,"so , can you do this ?",0.6517636
greece bailout uncertainty weighs on global markets,Tehran: EU sanctions won't force Iran into nuclear talks,0.65248394
"life under islamist militants - broken limbs , torn lives in northern mali",blitzbokke ousted by fiji,0.6532062
britain summons israeli envoy over settlements,Funeral of Oscar Pistorius' girlfriend Reeva Steenkamp takes place,0.6539303
suicide bomber kills 12 in nigeria church,tony abbott sworn in as australia pm,0.6546452
chinese stocks gain at midday monday,Delhi gang rape victim flown to Singapore hospital,0.6553713
florida the ignorance is yours !,"what happened in australia ... i went after guns . obama can , too .",0.65609163
that 's what i believe .,the questions are numerous .,0.6568089
how to do that ?,interfere in someone else 's activity .,0.6575328
There is no one cutting a tomato,A group of people is not walking down the street and a person in a green hat is on the phone,0.65825415
protests at pussy riot verdict,burma 's aung san suu kyi to address parliament on june visit,0.658975
"sadness . "" : dolphin stuck in polluted nyc canal dies . ”",russia finds dead lawyer magnitsky guilty in posthumous trial,0.6596955
nigeria votes in tight presidential election,a group of nations having common interests .,0.6604153
this is the moloch scene .,pakistan begins demolition of bin laden compound,0.6611376
israeli security forces arrest 8 palestinians in overnight west bank sweeps,magnitude-6.0 quake jolts santa cruz islands : cenc,0.6618608
mandela discharged from hospital,lebanon businesses strike in protest at political impasse,0.66257864
sound sharply or shrilly .,move or establish in a new location .,0.66330177
india 's anti-graft party forms government in delhi,open again or anew .,0.6640237
"in fact , watching fox will tell you the exact opposite of what you are claiming .","but it seems it would have less "" impact "" if they didn 't call him white .",0.6647455
the justice system is a farce and we all know it .,"but it seems it would have less "" impact "" if they didn 't call him white .",0.66546214
nigeria votes in tight presidential election,syrian rebels claim responsibility for killings in lebanon,0.6661849
blitzbokke ousted by fiji,russia finds dead lawyer magnitsky guilty in posthumous trial,0.66691214
a total of 17 confirmed cases of cholera were reported yesterday by the world health organisation in the southern iraqi city of basra .,Health officials confirmed today that a northeast Kansas woman has the state's first case of monkeypox and the first case west of the Mississippi River.,0.6676276
fresh rain brings more flooding,make or become thick,0.668347
There is no woman tapping her fingers,A woman is ignoring a man,0.6690696
egypt strongly opposes military action against syria,opposition leaders emerge to commemorate cambodian workers ' deaths,0.6697894
"single words , keywords and occasionally longer phrases are used for terms .","arrange a programme for an individual , group , or entity .",0.670512
not a good beginning : hollande 's plane hit by lightning en route to berlin,tony abbott sworn in as australia pm,0.6712321
the occurrence of a uniting of separate parts .,the state of being more than satisfied or satiated .,0.67195404
op-ed contributor : why we must help save mali,india 's first post office savings bank atm inaugurated in chennai,0.6726727
a slight surface cut ( especially a notch that is made to keep a tally ) .,have a distinctive or characteristic taste .,0.673397
"sylvester stalloneâ € ™ s son , sage stallone , found dead in hol",nigella lawson ' took cocaine every day for a decade',0.67411685
& gt ; cuba 's castro assumes celac presidency,"mister preside over it , the relation cashman can amount in some words : the power of the citizens on the bureaucracy .",0.67483926
usda confirms case of mad cow disease in california,french rally : no to same-sex marriage,0.67555803
118 people killed in twin blasts in nigeria,french rally : no to same-sex marriage,0.6762811
opposition leaders emerge to commemorate cambodian workers ' deaths,israel launches ground offensive in gaza,0.67700297
iran moderate wins presidency by a large margin,at least 60 die in iraq prison attack,0.6777253
"benjamin millepied to take over paris opera ballet , with all the details :",follow the dinero : cuomo raises $ 22.5 million for re-election bid,0.678444
because terminal 4 is connected to the positive terminal but not the negative terminal,because it was in the same circuit,0.6791659
"start suddenly , as if from fright",the act of projecting out from something .,0.67988515
mandela discharged from hospital,india starts voting in world 's largest election,0.68060863
a constructed underground passageway,the activity of learning or being trained,0.6813284
A big black dog is wearing a red collar and is in the leaves with a blue ball,"A dog, which is black, and another one, which is white, are staring at each other in the street",0.6820483
open again or anew .,there is a complete circuit,0.68276715
mandela to spend christmas in hospital,first man on moon neil armstrong dies at 82,0.68349266
is that how it works ?,the questions are numerous .,0.68421197
seven peacekeepers killed in sudan 's darfur,mandela to spend christmas in hospital,0.68493146
"affect or afflict suddenly , usually adversely ;",examine minutely .,0.6856618
"life under islamist militants - broken limbs , torn lives in northern mali",russia finds dead lawyer magnitsky guilty in posthumous trial,0.68636507
op-ed columnist : military women and the front lines,what is russia thinking on syria ? a brief guide,0.6870954
the statement did not specify how many warheads the missile can carry .,the questions are numerous .,0.6878157
"tin foil hat for the sarg , what size do u wear ?",u.n. observer patrol arrives at syria massacre site,0.6885373
bulb b and bulb c are still in closed paths .,"if there is a gap between the terminals , the voltage will be different .",0.6892544
serve as the inciting cause of .,"state of being active , bustling about",0.6899872
over 100 dead as typhoon slams central philippines,israel to free palestinian hunger striker,0.6907114
that 's just not how legal briefs are written .,florida the ignorance is yours !,0.6914062
"u ds boi ehn "" : piers slams guest over ar-15s """,saudis defend # srilankan maid 's # execution,0.6921517
op-ed contributor : why we must help save mali,118 people killed in twin blasts in nigeria,0.69286436
libya postpones landmark election to july 7,taliban attacks kill 17 civilians in afghanistan,0.69357884
south korea and israel oppose proliferation of weapons of mass destruction and an arms race .,"kerry plan to include prisoner release , settlement freeze",0.69430447
pro-pak taliban warlord killed in us drone strike,tony abbott sworn in as australia pm,0.69502133
i guess i pulled it out of the census 's rear end in a top hat .,"tin foil hat for the sarg , what size do u wear ?",0.69574934
an agent or company that insures something,a protective covering consisting of netting ; can be mounted in a frame .,0.69646823
seven peacekeepers killed in sudan 's darfur,india starts voting in world 's largest election,0.6971914
sly stallone 's sone sage found dead in la,a saint in his city : archie manning in new orleans,0.69790924
gain points in a game ; add up ( numbers ),cite as an authority ; resort to .,0.69864166
the entrusted muslim brotherhood,"america , the saudi arabia of tomorrow - good or bad ?",0.6993574
hamas mixed sex schools ban takes effect,thai opposition party to boycott general election,0.70007586
"so , can you do this ?",there is a path from bulb to battery,0.7007982
'ready to go home : ' last boston bombing victim leaves the hospital,"iran , world powers agree nuclear deal",0.70154256
the act of extracting ores or coal etc from the earth .,"supply with water for crops , as with channels , ditches , or streams .",0.7022281
A man is holding a leaf.,A man is cutting a paper,0.70296514
over 100 dead as typhoon slams central philippines,"heavy smog hits north china city , flights cancelled",0.70368326
two french journalists killed after mali kidnapping,israeli security forces arrest 8 palestinians in overnight west bank sweeps,0.70439357
the ability of computers to exchange digital information between them and make use of it,"arrange a programme for an individual , group , or entity .",0.7051177
honduran ambassador to colombia sacked after wild party,"jenni rivera , mexican music star , dies in plane crash",0.7058426
lebanon businesses strike in protest at political impasse,not a good beginning : hollande 's plane hit by lightning en route to berlin,0.7065653
"sadness . "" : dolphin stuck in polluted nyc canal dies . ”","buwhahahaha breathe in , breathe out , move on .",0.7072879
find the solution to ( a problem or question ) or understand the meaning of .,relatively large in size or number or extent ; larger than others of its kind ;,0.7080041
protesters topple lenin statue in kiev,opposition leaders emerge to commemorate cambodian workers ' deaths,0.7087303
to hear and understand ;,the characteristic utterance of an animal .,0.7094534
"obama coming ' to listen ' to israel , palestinians",what is russia thinking on syria ? a brief guide,0.71016675
being in a protected state or condition,a constructed underground passageway,0.7108904
you can see where the gap is,extend in a different direction .,0.7116139
"what the papers say , june 25 , 2013",not a good beginning : hollande 's plane hit by lightning en route to berlin,0.712336
complain about something or say mean things to someone .,take or consume ( regularly or habitually ) ;,0.71305305
"10 dead , five injured in sw china road accident",4 egyptian soldiers killed in sinai ambush,0.713766
because it was in the same circuit,there is no gap between the terminals,0.7145155
find the solution to ( a problem or question ) or understand the meaning of .,"a document granting a right or privilege , as to an inventor .",0.71523404
iraq searches syrian-bound iranian plane,iran insists that its nuclear program is for peaceful purposes,0.7159388
A woman is cutting some fish.,the lady chopped up the green onions .,0.7166529
relatives scuffle with police after china fire kills 120,over 100 dead as typhoon slams central philippines,0.71739125
the new york times : chinese firm buys u.s. solar start-up,"america , the saudi arabia of tomorrow - good or bad ?",0.71810263
use of force by aggressor .,alleged cop killer died from shot to head,0.71881694
nigeria votes in tight presidential election,"obama coming ' to listen ' to israel , palestinians",0.71953577
op-ed contributor : why we must help save mali,burma activists say go slow on easing sanctions,0.72025055
us military aircraft shot at during evacuation mission in south sudan,israel to free palestinian hunger striker,0.7209827
india 's anti-graft party forms government in delhi,president for early conclusion of eco partnership with sri lanka,0.72171164
a state of being encircled,the act of choosing or selecting,0.72243637
taliban attacks kill 17 civilians in afghanistan,"iran , world powers agree nuclear deal",0.72316575
Myanmar announces release of prisoners,opposition leaders emerge to commemorate cambodian workers ' deaths,0.723877
australia : australia hands asylum-seekers back to sri lanka,tunisia opposition leader slain ; protests erupt,0.7245895
headlines in major iranian newspapers on sept 27,"kerry plan to include prisoner release , settlement freeze",0.7253191
"i have years of "" neener neener "" rights hi wiggies !",i found some link that might be of help to you :,0.72602886
A black dog is jumping from n hay ball to another hay ball,a black and white dog is running in the grass .,0.72675717
"affect or afflict suddenly , usually adversely ;",entreat ; ask for some information or action .,0.727477
"start suddenly , as if from fright",the characteristic utterance of an animal .,0.7281972
over 100 dead as typhoon slams central philippines,tunisia opposition leader slain ; protests erupt,0.7289159
at least 47 killed in baquba blasts,u.n. observer patrol arrives at syria massacre site,0.7296413
"buwhahahaha breathe in , breathe out , move on .",it really isn 't your problem how they are going to find a qualified person to do the job .,0.73035765
open again or anew .,entreat ; ask for some information or action .,0.7310838
generalise the structure of an optimal solution 2 .,"arrange a programme for an individual , group , or entity .",0.73180526
hurricane-flooded cars ruined by sandy lure unwitting buyers,probe into motor insurance market,0.73253936
& gt ; cuba 's castro assumes celac presidency,magnitude-6.0 quake jolts santa cruz islands : cenc,0.7332405
a state of being encircled,a constructed underground passageway,0.73401266
mexico storm death toll continues to rise,Hernandez double gives Mexico victory over Japan,0.73469406
"if there is a gap between the terminals , the voltage will be different .",when the switch is in the same papth as the bulb .,0.73541653
"affect or afflict suddenly , usually adversely ;",formally reject or disavow a formerly held belief ; retract a statement .,0.73612773
it checks the electrical state between two terminals .,there is a path from bulb to battery,0.7368363
"state of being active , bustling about",the state of being more than satisfied or satiated .,0.7375537
118 people killed in twin blasts in nigeria,mexico storm death toll continues to rise,0.73833084
sound sharply or shrilly .,"affect or afflict suddenly , usually adversely ;",0.7390462
find the solution to ( a problem or question ) or understand the meaning of .,"exempt or free from a burden , duty , or requirement",0.7397341
find the solution to ( a problem or question ) or understand the meaning of .,move or establish in a new location .,0.7404283
live blog : ukraine in crisis,philippines recovering after powerful typhoon,0.7411633
"obama coming ' to listen ' to israel , palestinians","iran vows to preserve "" peaceful "" nuclear program",0.7418872
"iran , world powers agree nuclear deal",israel launches ground offensive in gaza,0.7426053
op-ed columnist : military women and the front lines,israel launches ground offensive in gaza,0.7433242
attract ; cause to be enamored by ( one 's ) nature .,formally reject or disavow a formerly held belief ; retract a statement .,0.7440469
online prodigy aaron swartz commits suicide god why ?,first man on moon neil armstrong dies at 82,0.7448022
Funeral of Oscar Pistorius' girlfriend Reeva Steenkamp takes place,tunisia opposition leader slain ; protests erupt,0.7455022
middle east : iraq : 17 prisoners escape in kirkuk,4 egyptian soldiers killed in sinai ambush,0.7462444
online prodigy aaron swartz commits suicide god why ?,theme ? ppl trying to sell stuff that 's not theirs ... cc : # joydivision # music,0.7469559
seven peacekeepers killed in sudan 's darfur,opposition leaders emerge to commemorate cambodian workers ' deaths,0.7476749
. satan represents vengeance instead of turning the other cheek !,quite simply because they 're pissing on the graves of those who died .,0.7483986
relatives scuffle with police after china fire kills 120,six dead in philippine restaurant blast,0.749049
i really want this sorted and not sure what else i can do .,"but what i said to myself was "" do i deserve this for the rest of my life or do i deserve better ? """,0.7498279
obama 's day : prime time on syria,israel to free palestinian hunger striker,0.7505712
"i have many problems with these men , way to many to state here !",irreligion that does that i have a problem .,0.75127393
& gt ; cuba 's castro assumes celac presidency,honduran ambassador to colombia sacked after wild party,0.7519846
A black and white cow looking through the fence.,the brown and white cows are eating in the trough .,0.752773
opposition leaders emerge to commemorate cambodian workers ' deaths,u.n. observer patrol arrives at syria massacre site,0.75346214
headlines in major iranian newspapers on sept 27,israel launches ground offensive in gaza,0.7540687
There is no person riding a jetski in the waves,There is no man playing a piano,0.75489616
The dog is running into a brown light,a brown dog splashes in the water while carrying a ball in it 's mouth .,0.755601
"two individuals , the subordinate and the superior have a relationship such that the subordinate generally follows orders given by the superior and has the best interests of the superior in mind .",an official responsible for control and supervision of a particular activity or area of public interest .,0.7563332
suicide bomber kills 12 in nigeria church,fight for mali town reflects islamist tactics,0.7570298
"heavy smog hits north china city , flights cancelled",fire destroys tibetan town in china,0.7577872
japan defends dolphin hunts after criticism from us,usda confirms case of mad cow disease in california,0.7584756
"a conveyance or transporter , often wheeled",a constructed underground passageway,0.75921166
suicide bomber kills 12 in nigeria church,u.n. observer patrol arrives at syria massacre site,0.7599273
Tehran: EU sanctions won't force Iran into nuclear talks,iran insists that its nuclear program is for peaceful purposes,0.76061535
us military aircraft shot at during evacuation mission in south sudan,"an air force military unit , smaller than a squadron",0.761353
live blog : ukraine in crisis,u.n. observer patrol arrives at syria massacre site,0.76206297
the act of changing one thing for another thing .,the system by which one currency is exchanged for another ; enables international transactions to take place .,0.762823
there is no gap between the terminals,because bulb a was still in a closed path with the battery,0.7633485
protests at pussy riot verdict,protesters topple lenin statue in kiev,0.76425457
A brown dog and a black dog are in the grass,A dog is walking away from the tail of an animal in the grass,0.76503825
ascribe or place in association with,the act of choosing or selecting,0.76570344
Nobody is cutting a capsicum into pieces,The woman is not picking up a baby kangaroo,0.76643485
"life under islamist militants - broken limbs , torn lives in northern mali",seven peacekeepers killed in sudan 's darfur,0.76709634
more than 60 killed at iraq funeral,middle east : iraq : 17 prisoners escape in kirkuk,0.7678192
syrian rebels claim responsibility for killings in lebanon,muslim brotherhood supporters die in egypt clashes,0.7686459
find the solution to ( a problem or question ) or understand the meaning of .,formally reject or disavow a formerly held belief ; retract a statement .,0.76929426
israeli teens missing in west bank,israel launches ground offensive in gaza,0.77003264
stocks edge higher after greek debt deal,Shenzhen stock indices close higher Monday,0.7706671
suspected saudi militant dies in lebanese custody,iran ' thwarts nuclear sabotage attempts',0.7714765
israel to free palestinian hunger striker,tunisia opposition leader slain ; protests erupt,0.7721924
open again or anew .,move or establish in a new location .,0.772842
syrian rebels claim responsibility for killings in lebanon,seven peacekeepers killed in sudan 's darfur,0.7735897
Tehran: EU sanctions won't force Iran into nuclear talks,"iran vows to preserve "" peaceful "" nuclear program",0.7743253
syrian rebels claim responsibility for killings in lebanon,more than 60 killed at iraq funeral,0.775078
118 people killed in twin blasts in nigeria,flash floods kill 58 in eastern afghanistan,0.77586555
A girl is wearing an orange shirt and a striped tie,a girl in orange lights a candle .,0.77648133
taliban attacks kill 17 civilians in afghanistan,at least 60 die in iraq prison attack,0.7771619
iran moderate wins presidency by a large margin,iran ' thwarts nuclear sabotage attempts',0.77789533
four dogs play in the snow with the city skyline behind them .,two black dogs are jumping and playing with a yellow tennis ball in the snow .,0.7786173
A black dog is jumping from n hay ball to another hay ball,two large black dogs are playing in a grassy field .,0.77945864
syrian rebels claim responsibility for killings in lebanon,taliban attacks kill 17 civilians in afghanistan,0.7801238
There is no one cutting a tomato,There is no man playing a piano,0.78076696
Nobody is cutting a capsicum into pieces,There is no man playing a piano,0.78154904
suspected saudi militant dies in lebanese custody,lebanon businesses strike in protest at political impasse,0.7822453
op-ed contributor : why we must help save mali,two french journalists killed after mali kidnapping,0.7829924
pro-pak taliban warlord killed in us drone strike,4 egyptian soldiers killed in sinai ambush,0.7836542
headlines in major iranian newspapers on sept 27,pro-pak taliban warlord killed in us drone strike,0.7844386
the man is playing the guitar .,a man sitting on the floor in a room is strumming a guitar .,0.78520846
suspected saudi militant dies in lebanese custody,4 egyptian soldiers killed in sinai ambush,0.78579897
There is no brown duck with a green head flapping its wings in the water,Nobody is holding a hedgehog,0.7866712
syrian rebels claim responsibility for killings in lebanon,pro-pak taliban warlord killed in us drone strike,0.78728396
two french journalists killed after mali kidnapping,pro-pak taliban warlord killed in us drone strike,0.7880601
suspected saudi militant dies in lebanese custody,u.n. observer patrol arrives at syria massacre site,0.7887722
A brown dog and a black dog are in the grass,the black and brown cow is standing on the green grass .,0.78957164
there is a gap in the circuit .,"if there is a gap between the terminals , the voltage will be different .",0.790131
iran moderate wins presidency by a large margin,iran nuclear talks extended to november 24,0.7909271
move as a crowd or in a group .,"state of being active , bustling about",0.79167134
"obama coming ' to listen ' to israel , palestinians",britain summons israeli envoy over settlements,0.7923599
Two dogs play in the snow.,a dog runs through the snow .,0.7930494
iraq searches syrian-bound iranian plane,headlines in major iranian newspapers on sept 27,0.7938032
You have no need to do anything.,and you didn 't have to .,0.7946595
A brown dog and a black dog are in the grass,a black and white dog is running in the grass .,0.79495573
libya postpones landmark election to july 7,mubarak retrial adjourned to june,0.7950046
"so , can you do this ?",Maybe this can work for you.,0.79500705
because terminal 4 is connected to the positive terminal but not the negative terminal,"if there is a gap between the terminals , the voltage will be different .",0.79528546
there is a complete circuit,bulb b and c were contained in a closed path with the battery,0.7955188
suicide bomber kills 12 in nigeria church,twelve killed as gunmen raid village,0.79604936
two french journalists killed after mali kidnapping,118 people killed in twin blasts in nigeria,0.79606926
over 100 dead as typhoon slams central philippines,powerful quake strikes off eastern indonesia,0.7961487
many people run in a race on a street .,two men in a running contest .,0.7963845
it checks the electrical state between two terminals .,there is a gap in the circuit .,0.7964898
"if a term occurs in the document , the value will be non-zero in the vector .","the number of unique words in the vocabulary denotes the dimensionality , if words are used for the terms .",0.7965671
suspected saudi militant dies in lebanese custody,tunisia opposition leader slain ; protests erupt,0.7967201
assign to or arrange into categories,arrange a program of or for .,0.7967288
suicide bomber kills 12 in nigeria church,at least 60 die in iraq prison attack,0.79685533
"obama coming ' to listen ' to israel , palestinians","kerry plan to include prisoner release , settlement freeze",0.7969123
There is no man making a phone call,There is no one cutting a tomato,0.79693156
suspected saudi militant dies in lebanese custody,two french journalists killed after mali kidnapping,0.79785883
mandela discharged from hospital,'ready to go home : ' last boston bombing victim leaves the hospital,0.79791844
look furtively at something .,examine minutely .,0.7979362
There is no man playing a guitar on stage,There is no woman putting on lipstick,0.7981961
assign to or arrange into categories,"arrange a programme for an individual , group , or entity .",0.7985462
Three men are walking across a rope and wood bridge over a river,Four people are walking on a bridge over a river,0.7988857
"what the papers say , june 25 , 2013",headlines in major iranian newspapers on sept 27,0.7990518
A keyboard is being played by a man,someone is playing a piano .,0.79905945
iran moderate wins presidency by a large margin,"iran vows to preserve "" peaceful "" nuclear program",0.7991785
tokyo stocks close up 0.13pc,chinese stocks gain at midday monday,0.7992393
A woman mixes up vegetables.,the lady chopped up the green onions .,0.7992846
suspected saudi militant dies in lebanese custody,at least 60 die in iraq prison attack,0.7993053
israeli security forces arrest 8 palestinians in overnight west bank sweeps,israel launches ground offensive in gaza,0.79971606
iran ' thwarts nuclear sabotage attempts',Tehran: EU sanctions won't force Iran into nuclear talks,0.7998248
a person jumping a motorbike in the air .,A person on a black motorbike is doing tricks with a jacket,0.7998365
a black dog walking out of the water with a white ball in his mouth .,a brown dog splashes in the water while carrying a ball in it 's mouth .,0.79990226
A brown dog and a black dog are in the grass,a brown duck and white duck stand on the grass .,0.79994357
"the nasdaq composite index rose 13.70 , or 0.8 per cent , to 1700.34 .","shares closed on nasdaq just below their 52-week high , at $ 32.17 , up $ 1.54 .",0.7999864
there is a gap in the circuit .,there is no gap between the terminals,0.8000373
118 people killed in twin blasts in nigeria,tunisia opposition leader slain ; protests erupt,0.8000453
"so , can you do this ?",is that how it works ?,0.80041933
the positive battery terminal is seperated from the negative battery terminal,there is a path from bulb to battery,0.8007444
seven peacekeepers killed in sudan 's darfur,pro-pak taliban warlord killed in us drone strike,0.8012767
syrian rebels claim responsibility for killings in lebanon,lebanon businesses strike in protest at political impasse,0.80134803
A black and white cow looking through the fence.,the black and brown cow is standing on the green grass .,0.80186087
seven peacekeepers killed in sudan 's darfur,tunisia opposition leader slain ; protests erupt,0.8019224
pro-pak taliban warlord killed in us drone strike,british soldier killed in afghanistan,0.8019944
There is no woman tapping her fingers,There is no man playing a piano,0.8021496
philippines recovering after powerful typhoon,six dead in philippine restaurant blast,0.8021573
two dogs are playing in the snow .,a dog runs through the snow .,0.8026555
mexico storm death toll continues to rise,"tornadoes , damaging storms hit u.s. midwest , killing 5",0.80290204
britain summons israeli envoy over settlements,israel launches ground offensive in gaza,0.8029121
There is no woman tapping her fingers,Nobody is holding a hedgehog,0.80297637
The man is not slicing potatoes,There is no one cutting a tomato,0.80322486
two french journalists killed after mali kidnapping,fight for mali town reflects islamist tactics,0.803403
The brown dog is jumping in the air,The dog is running into a brown light,0.8034787
There is no one cutting a tomato,Nobody is holding a hedgehog,0.8035214
iran nuclear talks extended to november 24,iran insists that its nuclear program is for peaceful purposes,0.8035222
A man is cutting tomatoes,A man cuts an onion.,0.8037965
there is a path from bulb to battery,when the switch is in the same papth as the bulb .,0.80403715
118 people killed in twin blasts in nigeria,at least 47 killed in baquba blasts,0.8040641
because terminal 4 is connected to the positive terminal but not the negative terminal,the battery is in a closed path but connects with nothing else,0.8042329
vector space representation results in the loss of the order which the terms are in the document .,"if a term occurs in the document , the value will be non-zero in the vector .",0.80424803
118 people killed in twin blasts in nigeria,at least 60 die in iraq prison attack,0.80428725
lebanon businesses strike in protest at political impasse,tunisia opposition leader slain ; protests erupt,0.80449474
The man is not slicing potatoes,The man is not dancing,0.804782
suicide bomber kills 12 in nigeria church,more than 60 killed at iraq funeral,0.8049339
A person is buttering a tray.,Pieces of butter are being added to the stand mixer,0.80494934
relatives scuffle with police after china fire kills 120,fire destroys tibetan town in china,0.805041
six dead in philippine restaurant blast,at least 60 die in iraq prison attack,0.805349
A man is slicing butter,a man is slicing a bun .,0.8055957
extend in a different direction .,move in a spiral or zigzag course .,0.8057636
two dogs are playing in the snow .,four dogs play in the snow with the city skyline behind them .,0.80584157
seven peacekeepers killed in sudan 's darfur,u.n. observer patrol arrives at syria massacre site,0.80592895
syrian rebels claim responsibility for killings in lebanon,tunisia opposition leader slain ; protests erupt,0.8061092
"in vector space model , the documents from which the information is to be retrieved are represented as vectors .","finally , the order in which the terms appear in the document is lost in the vector space representation .",0.8061595
suicide bomber kills 12 in nigeria church,seven peacekeepers killed in sudan 's darfur,0.8062448
"if a term occurs in the document , the value will be non-zero in the vector .","finally , the order in which the terms appear in the document is lost in the vector space representation .",0.8066088
there is a complete circuit,the positive battery terminal is seperated from the negative battery terminal,0.8069329
There is no man making a phone call,Nobody is holding a hedgehog,0.8070052
because terminal 4 is connected to the positive terminal but not the negative terminal,a non-zero voltage means that the terminals are not connected .,0.8071703
pakistan begins demolition of bin laden compound,pro-pak taliban warlord killed in us drone strike,0.8071925
vector space representation results in the loss of the order which the terms are in the document .,"in vector space model , the documents from which the information is to be retrieved are represented as vectors .",0.8073884
sound sharply or shrilly .,the characteristic utterance of an animal .,0.8083615
"life under islamist militants - broken limbs , torn lives in northern mali",two french journalists killed after mali kidnapping,0.8084122
118 people killed in twin blasts in nigeria,seven peacekeepers killed in sudan 's darfur,0.8084207
118 people killed in twin blasts in nigeria,more than 60 killed at iraq funeral,0.80849004
israeli security forces arrest 8 palestinians in overnight west bank sweeps,israeli teens missing in west bank,0.80859363
Nobody is cutting a capsicum into pieces,There is no woman tapping her fingers,0.8086802
taliban attacks kill 17 civilians in afghanistan,flash floods kill 58 in eastern afghanistan,0.8087339
118 people killed in twin blasts in nigeria,taliban attacks kill 17 civilians in afghanistan,0.80878717
a non-zero voltage means that the terminals are not connected .,the battery is in a closed path but connects with nothing else,0.80906063
you can see where the gap is,there is a gap in the circuit .,0.8093961
britain summons israeli envoy over settlements,israel to free palestinian hunger striker,0.80981094
Rebels down Ukraine helicopters,us military aircraft shot at during evacuation mission in south sudan,0.80982774
two french journalists killed after mali kidnapping,tunisia opposition leader slain ; protests erupt,0.8098389
two french journalists killed after mali kidnapping,seven peacekeepers killed in sudan 's darfur,0.8100382
pro-pak taliban warlord killed in us drone strike,tunisia opposition leader slain ; protests erupt,0.8101863
There is no man making a phone call,There is no man playing a piano,0.81028765
seven peacekeepers killed in sudan 's darfur,4 egyptian soldiers killed in sinai ambush,0.81070167
iraq searches syrian-bound iranian plane,iran ' thwarts nuclear sabotage attempts',0.8110937
