sentence1,sentence2,similarity
terminal 6 is connected to the posititve battery terminal .,the negative batter terminal is seperated by a gap from terminal 4,0.8952863
A man is talking on the phone,The man is not talking on the phone,0.89553857
a and c are in different paths with the battery,bulbs a and b are in a closed path,0.8957108
because bulb c was not still contained in a closed path with the battery,bulbs a and b are in a closed path,0.8958508
unlike in nature or quality or form or degree ;,unique or specific to a person or thing or category ;,0.8960016
because bulb c was not still contained in a closed path with the battery,the battery and the bulb must be in a closed path together .,0.89630747
"The tech-heavy Nasdaq Composite Index .IXIC was off 0.11 percent, or 1.78 points, at 1,594.13.","The tech-laced Nasdaq Composite Index gained 2.90 points, or 0.18 percent, to 1,606.87.",0.8963942
One woman is playing a flute,There is no woman playing a flute,0.89716655
The person is trotting on the horse,The person is riding the animal,0.8978669
7.2-magnitude quake hits pakistan : cenc,Strong new quake hits shattered Pak region,0.8979025
a and c are in different paths with the battery,because bulbs b and c are in a closed path with the battery .,0.89801514
a man is swinging on a rope over water .,a man in a maroon bathing suit swings on a rope on a lake .,0.89845675
A brown puppy is biting a stick,a brown dog carrying a stick in its mouth .,0.89876425
amazon 's bezos to buy the washington post for $ 250 million,jeff bezos pays $ 250 million for the washington post,0.89923054
A man is stuffing himself full with food.,The man is eating.,0.8992903
"terminals 4 , 5 , and 6 are only connected to the positive battery terminal .",the negative batter terminal is seperated by a gap from terminal 4,0.89966017
Three boys are jumping off a platform,A boy is jumping off a platform and two other boys are standing and staring at him,0.89977956
A man is putting vegetables into a pot,Chopped vegetables are being dropped into a pot on the stove by a person,0.9002513
terminal 1 is seperated from the positive terminal,the negative batter terminal is seperated by a gap from terminal 4,0.9002748
A man is buttering a slice of bread,A man is putting garlic on some bread slices,0.90064335
iranians vote in presidential election,East Timor votes in presidential election,0.900645
switch x is in the closed path with bulb a,bulbs a and b are in a closed path,0.9008203
make marks in the surface of .,make the surface of level or smooth .,0.90083736
Two dogs are looking at something that is moving in the water,Two cats are looking at something that is splashing in the water,0.9010055
"bulbs a , b , and c are on a path with the battery",because bulb c was not still contained in a closed path with the battery,0.90113294
do better in a competition ; win,beat thoroughly in a competition or fight,0.9015683
The man is eating potato slices,A potato is being sliced by the man,0.9016028
if it is open and the bulb is no longer and a closed path because it is open,switch x is in the closed path with bulb a,0.9018332
A person is riding a mechanical bull,The person is riding the animal,0.9021472
terminal 1 is not separated from the negative battery terminal,"terminals 4 , 5 , and 6 are only connected to the positive battery terminal .",0.9022457
a black and white cat laying on a cat bed .,Two cats are lying together,0.90238667
sad but brings back memories of ink-stained hands reading her column . what a life . nytimes : dear abby dies at 94,nytimes : great obit on dear abby .,0.90285426
A person is slicing a carrot into pieces,A man is eating a carrot sliced by a machine,0.9029037
a person is cutting mushrooms with a knife .,A person is cutting garlic into pieces with a knife,0.90336174
A monkey isn't walking through water,A monkey is wading through a marsh,0.9039941
"russia , china veto u.n. draft backing arab plan for syria ( reuters )","russia , china veto un resolution on syria killings",0.90438986
The man is a guitar player,A man is playing the guitar loudly,0.90501225
terminal 1 is not separated from the negative battery terminal,there is no gap between the positive battery terminal and terminal 5,0.9056834
terminal 6 is connected to the posititve battery terminal .,terminal 1 is seperated from the positive terminal,0.9059621
a and c are in different paths with the battery,"bulbs a , b , and c are on a path with the battery",0.90642697
terminal 1 is seperated from the positive terminal,terminals 1 and 2 are in the same electrical state,0.9065784
a black and white cat laying on a cat bed .,a dog and cat laying down together .,0.90662134
if it is open and the bulb is no longer and a closed path because it is open,the battery and the bulb must be in a closed path together .,0.90684175
syria : deadly airstrikes in damascus,syria army continues mop-up operations near damascus,0.9071746
the terminals are connedted to the negative terminal of the battery .,there is no gap between the positive battery terminal and terminal 5,0.9079731
the battery and the bulb must be in a closed path together .,bulbs a and b are in a closed path,0.90824366
"warren david campbell , 32 , and climbing companion jonathan smith , 47 , did not return as expected on tuesday from climbing on mt d 'archiac in the mckenzie district .","the bodies of former invercargill man warren campbell , 32 , and climbing companion jonathan smith , 47 , were recovered from below mt d 'archiac late yesterday morning .",0.9086212
bulbs a and b will still be contained in a closed path to the battery .,because bulb c was not still contained in a closed path with the battery,0.908963
terminal 6 is connected to the posititve battery terminal .,there is no gap between the positive battery terminal and terminal 5,0.9090566
